From	To	Species	Gene Name
102096184	LOC102096184	Columba livia	chromosome unknown open reading frame, human C14orf37(LOC102096184)
102092893	SPARC	Columba livia	secreted protein acidic and cysteine rich(SPARC)
102096183	GLO1	Columba livia	glyoxalase I(GLO1)
102094607	SLC2A12	Columba livia	solute carrier family 2 member 12(SLC2A12)
102094606	EI24	Columba livia	EI24, autophagy associated transmembrane protein(EI24)
102085387	KIAA1191	Columba livia	KIAA1191 ortholog(KIAA1191)
102087841	ANKRD10	Columba livia	ankyrin repeat domain 10(ANKRD10)
102087446	RALY	Columba livia	RALY heterogeneous nuclear ribonucleoprotein(RALY)
102088424	MYO1C	Columba livia	myosin IC(MYO1C)
102088423	TSPAN7	Columba livia	tetraspanin 7(TSPAN7)
102093567	MAU2	Columba livia	MAU2 sister chromatid cohesion factor(MAU2)
102096171	LOC102096171	Columba livia	serine/threonine-protein phosphatase 4 regulatory subunit 1-like(LOC102096171)
106865129	ID2	Sturnus vulgaris	inhibitor of DNA binding 2, HLH protein(ID2)
102087852	LOC102087852	Columba livia	chromosome unknown open reading frame, human C20orf27(LOC102087852)
102094181	PRKACB	Columba livia	protein kinase cAMP-activated catalytic subunit beta(PRKACB)
102087817	CLINT1	Columba livia	clathrin interactor 1(CLINT1)
102098814	sorbs1	Columba livia	sorbin and SH3 domain containing 1(SORBS1)
102087439	DGAT2	Columba livia	diacylglycerol O-acyltransferase 2(DGAT2)
102093547	ZNF326	Columba livia	zinc finger protein 326(ZNF326)
102087437	TMCO1	Columba livia	transmembrane and coiled-coil domains 1(TMCO1)
102095297	PIK3CD	Columba livia	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta(PIK3CD)
102087434	ANTXRL	Columba livia	anthrax toxin receptor-like(ANTXRL)
102095296	ICA1	Columba livia	islet cell autoantigen 1(ICA1)
106034804	LOC106034804	Anser cygnoides domesticus	uncharacterized LOC106034804(LOC106034804)
102094157	LAMC1	Columba livia	laminin subunit gamma 1(LAMC1)
102094156	LOC102094156	Columba livia	chromosome unknown open reading frame, human C11orf57(LOC102094156)
102086772	FOXO1	Columba livia	forkhead box O1(FOXO1)
102098806	LOC102098806	Columba livia	uncharacterized LOC102098806(LOC102098806)
102093556	MGA	Columba livia	MGA, MAX dimerization protein(MGA)
102087824	MAP4K5	Columba livia	mitogen-activated protein kinase kinase kinase kinase 5(MAP4K5)
102094150	RABGGTB	Columba livia	Rab geranylgeranyltransferase beta subunit(RABGGTB)
102095288	SH3BP4	Columba livia	SH3 domain binding protein 4(SH3BP4)
102088400	EML4	Columba livia	echinoderm microtubule associated protein like 4(EML4)
105399071	CSNK1A1	Aquila chrysaetos canadensis	casein kinase 1 alpha 1(CSNK1A1)
102095281	AAGAB	Columba livia	alpha- and gamma-adaptin binding protein(AAGAB)
102098824	FSTL1	Columba livia	follistatin like 1(FSTL1)
102091307	TOM1L1	Columba livia	target of myb1 like 1 membrane trafficking protein(TOM1L1)
102088405	OSBPL10	Columba livia	oxysterol binding protein like 10(OSBPL10)
102098820	TAX1BP3	Columba livia	Tax1 binding protein 3(TAX1BP3)
102091302	CCDC53	Columba livia	coiled-coil domain containing 53(CCDC53)
102093540	SGMS2	Columba livia	sphingomyelin synthase 2(SGMS2)
105411926	MAPT	Aquila chrysaetos canadensis	microtubule associated protein tau(MAPT)
102094169	PARD3B	Columba livia	par-3 family cell polarity regulator beta(PARD3B)
102098818	SLC30A9	Columba livia	solute carrier family 30 member 9(SLC30A9)
102092099	BMT2	Columba livia	base methyltransferase of 25S rRNA 2 homolog(BMT2)
102092095	PPP4R2	Columba livia	protein phosphatase 4 regulatory subunit 2(PPP4R2)
102092090	BRCC3	Columba livia	BRCA1/BRCA2-containing complex subunit 3(BRCC3)
102094161	NUP88	Columba livia	nucleoporin 88(NUP88)
102098831	EIF2S3	Columba livia	eukaryotic translation initiation factor 2 subunit gamma(EIF2S3)
102098835	UBE2H	Columba livia	ubiquitin conjugating enzyme E2 H(UBE2H)
105403698	POLE3	Aquila chrysaetos canadensis	DNA polymerase epsilon 3, accessory subunit(POLE3)
102098834	LOC102098834	Columba livia	pre-mRNA-splicing factor CWC22 homolog(LOC102098834)
106893180	ppp1cb	Calidris pugnax	protein phosphatase 1 catalytic subunit beta(PPP1CB)
102095271	CCDC170	Columba livia	coiled-coil domain containing 170(CCDC170)
102094653	CKAP5	Columba livia	cytoskeleton associated protein 5(CKAP5)
102087410	DAB2	Columba livia	DAB2, clathrin adaptor protein(DAB2)
102094652	STRN3	Columba livia	striatin 3(STRN3)
102087802	DNAJC2	Columba livia	DnaJ heat shock protein family (Hsp40) member C2(DNAJC2)
102098828	HNRNPH1	Columba livia	heterogeneous nuclear ribonucleoprotein H1 (H)(HNRNPH1)
102095263	B9D1	Columba livia	B9 domain containing 1(B9D1)
102093518	EIF3D	Columba livia	eukaryotic translation initiation factor 3 subunit D(EIF3D)
102095262	LOC102095262	Columba livia	MOB-like protein phocein(LOC102095262)
102093513	MGAT3	Columba livia	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase(MGAT3)
102098846	NPR2	Columba livia	natriuretic peptide receptor 2(NPR2)
102087805	RPL5	Columba livia	ribosomal protein L5(RPL5)
102095897	FAM204A	Columba livia	family with sequence similarity 204 member A(FAM204A)
102085357	PPIL2	Columba livia	peptidylprolyl isomerase like 2(PPIL2)
102085358	PPA2	Columba livia	pyrophosphatase (inorganic) 2(PPA2)
102094657	BCR	Columba livia	BCR, RhoGEF and GTPase activating protein(BCR)
103894882	LOC103894882	Aptenodytes forsteri	septin-2(LOC103894882)
102095254	LANCL1	Columba livia	LanC like 1(LANCL1)
102095256	hectd1	Columba livia	HECT domain E3 ubiquitin protein ligase 1(HECTD1)
102085328	LYPLA1	Columba livia	lysophospholipase I(LYPLA1)
103912963	EIF2B2	Pygoscelis adeliae	eukaryotic translation initiation factor 2B subunit beta(EIF2B2)
102093510	PPP1R8	Columba livia	protein phosphatase 1 regulatory subunit 8(PPP1R8)
102098849	LOC102098849	Columba livia	phosphatidylinositol-binding clathrin assembly protein(LOC102098849)
103904463	NR3C1	Aptenodytes forsteri	nuclear receptor subfamily 3 group C member 1(NR3C1)
102095246	LOC102095246	Columba livia	neural-cadherin(LOC102095246)
102098861	NUB1	Columba livia	negative regulator of ubiquitin like proteins 1(NUB1)
102095243	CORO1C	Columba livia	coronin 1C(CORO1C)
102095244	NR1D2	Columba livia	nuclear receptor subfamily 1 group D member 2(NR1D2)
102094645	UEVLD	Columba livia	UEV and lactate/malate dehyrogenase domains(UEVLD)
102095247	NSFL1C	Columba livia	NSFL1 cofactor(NSFL1C)
102094635	KDELR2	Columba livia	KDEL endoplasmic reticulum protein retention receptor 2(KDELR2)
102085334	TMEM144	Columba livia	transmembrane protein 144(TMEM144)
104842112	LOC104842112	Haliaeetus leucocephalus	lymphocyte antigen 6E(LOC104842112)
105402618	LAMP2	Aquila chrysaetos canadensis	lysosomal associated membrane protein 2(LAMP2)
102096618	EPHB6	Columba livia	EPH receptor B6(EPHB6)
102095851	SMG8	Columba livia	SMG8, nonsense mediated mRNA decay factor(SMG8)
102092436	LOC102092436	Columba livia	GDNF-inducible zinc finger protein 1(LOC102092436)
103914746	PIAS1	Pygoscelis adeliae	protein inhibitor of activated STAT 1(PIAS1)
102095849	NDOR1	Columba livia	NADPH dependent diflavin oxidoreductase 1(NDOR1)
103904369	G3BP1	Aptenodytes forsteri	G3BP stress granule assembly factor 1(G3BP1)
102095626	ACOT9	Columba livia	acyl-CoA thioesterase 9(ACOT9)
102096623	ALDH1L2	Columba livia	aldehyde dehydrogenase 1 family member L2(ALDH1L2)
104313532	PPM1A	Haliaeetus albicilla	protein phosphatase, Mg2+/Mn2+ dependent 1A(PPM1A)
102096609	LONP2	Columba livia	lon peptidase 2, peroxisomal(LONP2)
102096223	MAFF	Columba livia	MAF bZIP transcription factor F(MAFF)
102097749	MYO1B	Columba livia	myosin IB(MYO1B)
103533213	LOC103533213	Calypte anna	transmembrane protein 110-like(LOC103533213)
102094699	UNG	Columba livia	uracil DNA glycosylase(UNG)
102088376	COL4A3BP	Columba livia	collagen type IV alpha 3 binding protein(COL4A3BP)
102095614	ESRP1	Columba livia	epithelial splicing regulatory protein 1(ESRP1)
102097760	XRN1	Columba livia	5'-3' exoribonuclease 1(XRN1)
102096638	SRSF3	Columba livia	serine and arginine rich splicing factor 3(SRSF3)
102090100	ATP6AP2	Columba livia	ATPase H+ transporting accessory protein 2(ATP6AP2)
102092413	TGFBI	Columba livia	transforming growth factor beta induced(TGFBI)
102095870	LOC102095870	Columba livia	RING finger protein 151(LOC102095870)
102092419	MGEA5	Columba livia	meningioma expressed antigen 5 (hyaluronidase)(MGEA5)
104831727	ATP6V1A	Haliaeetus leucocephalus	ATPase H+ transporting V1 subunit A(ATP6V1A)
102095868	fktn	Columba livia	fukutin(FKTN)
102087386	TTC17	Columba livia	tetratricopeptide repeat domain 17(TTC17)
102089495	SOS2	Columba livia	SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)
102088361	LMO4	Columba livia	LIM domain only 4(LMO4)
102087385	LOC102087385	Columba livia	mitochondrial amidoxime reducing component 2(LOC102087385)
102096640	LOC102096640	Columba livia	patatin-like phospholipase domain-containing protein 7(LOC102096640)
104011512	ADSS	Nipponia nippon	adenylosuccinate synthase(ADSS)
102097776	bbx	Columba livia	BBX, HMG-box containing(BBX)
102087393	TMEM248	Columba livia	transmembrane protein 248(TMEM248)
102089486	KATNBL1	Columba livia	katanin regulatory subunit B1 like 1(KATNBL1)
105402223	OGDHL	Aquila chrysaetos canadensis	oxoglutarate dehydrogenase-like(OGDHL)
101800496	MAF	Anas platyrhynchos	MAF bZIP transcription factor(MAF)
102093976	CPD	Columba livia	carboxypeptidase D(CPD)
103898403	SCRN3	Aptenodytes forsteri	secernin 3(SCRN3)
102095811	STX16	Columba livia	syntaxin 16(STX16)
102096253	PPP4R3A	Columba livia	protein phosphatase 4 regulatory subunit 3A(PPP4R3A)
102093085	DCAF12	Columba livia	DDB1 and CUL4 associated factor 12(DCAF12)
102096664	AP3M1	Columba livia	adaptor related protein complex 3 mu 1 subunit(AP3M1)
102087368	SPOCK2	Columba livia	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2(SPOCK2)
102090594	SLK	Columba livia	STE20 like kinase(SLK)
102090597	STAU2	Columba livia	staufen double-stranded RNA binding protein 2(STAU2)
102090596	FAM120A	Columba livia	family with sequence similarity 120A(FAM120A)
102087362	CD99L2	Columba livia	CD99 molecule like 2(CD99L2)
102087360	PRMT3	Columba livia	protein arginine methyltransferase 3(PRMT3)
102090592	FBXO11	Columba livia	F-box protein 11(FBXO11)
104071552	CLNS1A	Fulmarus glacialis	chloride nucleotide-sensitive channel 1A(CLNS1A)
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102093988	KBTBD8	Columba livia	kelch repeat and BTB domain containing 8(KBTBD8)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102097711	LOC102097711	Columba livia	p53 apoptosis effector related to PMP-22(LOC102097711)
102090599	AP4E1	Columba livia	adaptor related protein complex 4 epsilon 1 subunit(AP4E1)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102096262	EMX2	Columba livia	empty spiracles homeobox 2(EMX2)
102096263	LUM	Columba livia	lumican(LUM)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
102087375	COL6A2	Columba livia	collagen type VI alpha 2 chain(COL6A2)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102092478	PLA2G15	Columba livia	phospholipase A2 group XV(PLA2G15)
102092471	intu	Columba livia	inturned planar cell polarity protein(INTU)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102093995	AKAP12	Columba livia	A-kinase anchoring protein 12(AKAP12)
102095830	TSSC1	Columba livia	tumor suppressing subtransferable candidate 1(TSSC1)
102093589	HEXA	Columba livia	hexosaminidase subunit alpha(HEXA)
102085292	AQP1	Columba livia	aquaporin 1 (Colton blood group)(AQP1)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102093196	CCND2	Columba livia	cyclin D2(CCND2)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
102092461	EXOC7	Columba livia	exocyst complex component 7(EXOC7)
102093065	CDK8	Columba livia	cyclin dependent kinase 8(CDK8)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
102085282	NSUN5	Columba livia	NOP2/Sun RNA methyltransferase family member 5(NSUN5)
102096283	ENO1	Columba livia	enolase 1(ENO1)
102096679	CEP57	Columba livia	centrosomal protein 57(CEP57)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
102093076	AP1G1	Columba livia	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
102093077	GOT2	Columba livia	glutamic-oxaloacetic transaminase 2(GOT2)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102095816	ACADL	Columba livia	acyl-CoA dehydrogenase, long chain(ACADL)
102095817	MZT1	Columba livia	mitotic spindle organizing protein 1(MZT1)
102095814	RAB8B	Columba livia	RAB8B, member RAS oncogene family(RAB8B)
102092453	GPRIN2	Columba livia	G protein regulated inducer of neurite outgrowth 2(GPRIN2)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102090908	UBAP1	Columba livia	ubiquitin associated protein 1(UBAP1)
102086270	tctn1	Columba livia	tectonic family member 1(TCTN1)
102089437	CIPC	Columba livia	CLOCK interacting pacemaker(CIPC)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
102093041	GLCE	Columba livia	glucuronic acid epimerase(GLCE)
105404222	TNS1	Aquila chrysaetos canadensis	tensin 1(TNS1)
102083505	BACH1	Columba livia	BTB domain and CNC homolog 1(BACH1)
102089022	LOC102089022	Columba livia	torsin-1A(LOC102089022)
102083504	LOC102083504	Columba livia	uncharacterized LOC102083504(LOC102083504)
102090164	TMEM123	Columba livia	transmembrane protein 123(TMEM123)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
102098427	NOL8	Columba livia	nucleolar protein 8(NOL8)
102084634	GNG12	Columba livia	G protein subunit gamma 12(GNG12)
102084635	RND3	Columba livia	Rho family GTPase 3(RND3)
102093934	MFF	Columba livia	mitochondrial fission factor(MFF)
102098423	SEPT7	Columba livia	septin 7(SEPT7)
102088903	KMT2E	Columba livia	lysine methyltransferase 2E(KMT2E)
102090561	CCDC117	Columba livia	coiled-coil domain containing 117(CCDC117)
102096691	AK9	Columba livia	adenylate kinase 9(AK9)
102093950	SLC31A1	Columba livia	solute carrier family 31 member 1(SLC31A1)
102098409	TNRC18	Columba livia	trinucleotide repeat containing 18(TNRC18)
105401960	KIAA1147	Aquila chrysaetos canadensis	KIAA1147 ortholog(KIAA1147)
102084239	CFLAR	Columba livia	CASP8 and FADD like apoptosis regulator(CFLAR)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102084648	NOXRED1	Columba livia	NADP dependent oxidoreductase domain containing 1(NOXRED1)
102093026	TTC14	Columba livia	tetratricopeptide repeat domain 14(TTC14)
102086255	MED10	Columba livia	mediator complex subunit 10(MED10)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102093155	sdc1	Columba livia	syndecan 1(SDC1)
105407653	JMJD6	Aquila chrysaetos canadensis	arginine demethylase and lysine hydroxylase(JMJD6)
102089419	DGCR8	Columba livia	DGCR8, microprocessor complex subunit(DGCR8)
102086259	NDRG3	Columba livia	NDRG family member 3(NDRG3)
102084266	CLGN	Columba livia	calmegin(CLGN)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
106857584	LOC106857584	Sturnus vulgaris	steroid 17-alpha-hydroxylase/17,20 lyase(LOC106857584)
102083879	MIGA2	Columba livia	mitoguardin 2(MIGA2)
102083525	ISCU	Columba livia	iron-sulfur cluster assembly enzyme(ISCU)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102090568	SPTLC2	Columba livia	serine palmitoyltransferase long chain base subunit 2(SPTLC2)
102098401	BLMH	Columba livia	bleomycin hydrolase(BLMH)
102084652	ADAMTS2	Columba livia	ADAM metallopeptidase with thrombospondin type 1 motif 2(ADAMTS2)
102098400	RAD51D	Columba livia	RAD51 paralog D(RAD51D)
102090182	FTSJ3	Columba livia	FtsJ homolog 3(FTSJ3)
102090937	DYNLT3	Columba livia	dynein light chain Tctex-type 3(DYNLT3)
102090938	INTS6	Columba livia	integrator complex subunit 6(INTS6)
102093145	DNAL4	Columba livia	dynein axonemal light chain 4(DNAL4)
102086265	ZBTB8OS	Columba livia	zinc finger and BTB domain containing 8 opposite strand(ZBTB8OS)
102093143	RRAGC	Columba livia	Ras related GTP binding C(RRAGC)
102093036	KDSR	Columba livia	3-ketodihydrosphingosine reductase(KDSR)
102089409	GPR107	Columba livia	G protein-coupled receptor 107(GPR107)
